node,degree,clustering_coefficient,degree_group
R_613756126,1,0.0,"(0.641, 36.8]"
R_229011395,1,0.0,"(0.641, 36.8]"
R_82783929,1,0.0,"(0.641, 36.8]"
R_3402186,1,0.0,"(0.641, 36.8]"
R_127224346,1,0.0,"(0.641, 36.8]"
R_289379729,1,0.0,"(0.641, 36.8]"
R_179603362,1,0.0,"(0.641, 36.8]"
R_157863033,1,0.0,"(0.641, 36.8]"
R_318608950,1,0.0,"(0.641, 36.8]"
R_81384578,2,1.0,"(0.641, 36.8]"
R_653907108,1,0.0,"(0.641, 36.8]"
R_105195750,1,0.0,"(0.641, 36.8]"
R_437808595,1,0.0,"(0.641, 36.8]"
R_6085215,1,0.0,"(0.641, 36.8]"
R_129137599,1,0.0,"(0.641, 36.8]"
R_681705041,1,0.0,"(0.641, 36.8]"
R_674202099,1,0.0,"(0.641, 36.8]"
R_189029839,1,0.0,"(0.641, 36.8]"
R_203410297,1,0.0,"(0.641, 36.8]"
R_122282812,1,0.0,"(0.641, 36.8]"
R_467305201,1,0.0,"(0.641, 36.8]"
R_483924,1,0.0,"(0.641, 36.8]"
R_696716530,1,0.0,"(0.641, 36.8]"
R_197709259,1,0.0,"(0.641, 36.8]"
R_431747333,1,0.0,"(0.641, 36.8]"
R_604431792,1,0.0,"(0.641, 36.8]"
R_12421065,1,0.0,"(0.641, 36.8]"
R_6915445,1,0.0,"(0.641, 36.8]"
R_3407114,3,0.0,"(0.641, 36.8]"
R_655686746,1,0.0,"(0.641, 36.8]"
R_12488647,3,0.0,"(0.641, 36.8]"
R_715605,4,0.16666666666666666,"(0.641, 36.8]"
R_387065774,1,0.0,"(0.641, 36.8]"
R_197281609,1,0.0,"(0.641, 36.8]"
R_691880760,1,0.0,"(0.641, 36.8]"
R_704985219,1,0.0,"(0.641, 36.8]"
R_90364793,1,0.0,"(0.641, 36.8]"
R_80317682,1,0.0,"(0.641, 36.8]"
R_19000107,1,0.0,"(0.641, 36.8]"
R_168870773,1,0.0,"(0.641, 36.8]"
R_123410,1,0.0,"(0.641, 36.8]"
R_685798215,1,0.0,"(0.641, 36.8]"
R_709112357,1,0.0,"(0.641, 36.8]"
R_685997609,1,0.0,"(0.641, 36.8]"
R_310143368,1,0.0,"(0.641, 36.8]"
R_414369883,1,0.0,"(0.641, 36.8]"
R_42078666,1,0.0,"(0.641, 36.8]"
R_3291848,1,0.0,"(0.641, 36.8]"
R_11203131,1,0.0,"(0.641, 36.8]"
R_620880066,1,0.0,"(0.641, 36.8]"
R_664686793,1,0.0,"(0.641, 36.8]"
R_39062978,2,0.0,"(0.641, 36.8]"
R_100683024,1,0.0,"(0.641, 36.8]"
R_49244766,2,0.0,"(0.641, 36.8]"
R_310302823,2,0.0,"(0.641, 36.8]"
R_311344607,1,0.0,"(0.641, 36.8]"
R_472909832,1,0.0,"(0.641, 36.8]"
R_320135333,1,0.0,"(0.641, 36.8]"
R_2928944,1,0.0,"(0.641, 36.8]"
R_686070010,1,0.0,"(0.641, 36.8]"
R_71939872,1,0.0,"(0.641, 36.8]"
R_22266795,4,0.0,"(0.641, 36.8]"
R_237159,1,0.0,"(0.641, 36.8]"
R_32246828,2,0.0,"(0.641, 36.8]"
R_605136117,1,0.0,"(0.641, 36.8]"
R_42679047,1,0.0,"(0.641, 36.8]"
R_29220333,1,0.0,"(0.641, 36.8]"
R_635164092,1,0.0,"(0.641, 36.8]"
R_141345580,1,0.0,"(0.641, 36.8]"
R_671094317,1,0.0,"(0.641, 36.8]"
R_536871914,1,0.0,"(0.641, 36.8]"
R_49412556,52,0.01583710407239819,"(36.8, 72.6]"
R_230595891,3,0.0,"(0.641, 36.8]"
R_76214676,2,1.0,"(0.641, 36.8]"
R_143220272,2,0.0,"(0.641, 36.8]"
R_638001891,1,0.0,"(0.641, 36.8]"
R_290916665,1,0.0,"(0.641, 36.8]"
R_466498609,1,0.0,"(0.641, 36.8]"
R_510103717,1,0.0,"(0.641, 36.8]"
R_384403174,1,0.0,"(0.641, 36.8]"
R_491802223,1,0.0,"(0.641, 36.8]"
R_701296964,1,0.0,"(0.641, 36.8]"
R_140609832,2,0.0,"(0.641, 36.8]"
R_252649194,1,0.0,"(0.641, 36.8]"
R_93757589,1,0.0,"(0.641, 36.8]"
R_507414986,1,0.0,"(0.641, 36.8]"
R_527947052,1,0.0,"(0.641, 36.8]"
R_618575799,1,0.0,"(0.641, 36.8]"
R_8643296,1,0.0,"(0.641, 36.8]"
R_47065398,1,0.0,"(0.641, 36.8]"
R_388881093,1,0.0,"(0.641, 36.8]"
R_319459651,1,0.0,"(0.641, 36.8]"
R_170570699,1,0.0,"(0.641, 36.8]"
R_241506979,1,0.0,"(0.641, 36.8]"
R_610607251,1,0.0,"(0.641, 36.8]"
R_69809097,1,0.0,"(0.641, 36.8]"
R_139499718,1,0.0,"(0.641, 36.8]"
R_19816070,30,0.0,"(0.641, 36.8]"
R_570380914,1,0.0,"(0.641, 36.8]"
R_30071587,1,0.0,"(0.641, 36.8]"
R_39595126,1,0.0,"(0.641, 36.8]"
R_374436184,1,0.0,"(0.641, 36.8]"
R_22017842,1,0.0,"(0.641, 36.8]"
R_436520237,1,0.0,"(0.641, 36.8]"
R_415117331,1,0.0,"(0.641, 36.8]"
R_88213008,1,0.0,"(0.641, 36.8]"
R_311293512,1,0.0,"(0.641, 36.8]"
R_503841361,1,0.0,"(0.641, 36.8]"
R_116871310,1,0.0,"(0.641, 36.8]"
R_59521862,1,0.0,"(0.641, 36.8]"
R_25345759,1,0.0,"(0.641, 36.8]"
R_498085095,1,0.0,"(0.641, 36.8]"
R_4537118,1,0.0,"(0.641, 36.8]"
R_281550668,1,0.0,"(0.641, 36.8]"
R_2476162,1,0.0,"(0.641, 36.8]"
R_645707313,1,0.0,"(0.641, 36.8]"
R_46755224,1,0.0,"(0.641, 36.8]"
R_23496893,1,0.0,"(0.641, 36.8]"
R_11633363,1,0.0,"(0.641, 36.8]"
R_25780780,27,0.0,"(0.641, 36.8]"
R_680823106,1,0.0,"(0.641, 36.8]"
R_578185635,1,0.0,"(0.641, 36.8]"
R_593650681,1,0.0,"(0.641, 36.8]"
R_14210523,1,0.0,"(0.641, 36.8]"
R_6988020,1,0.0,"(0.641, 36.8]"
R_439140560,1,0.0,"(0.641, 36.8]"
R_40781628,1,0.0,"(0.641, 36.8]"
R_16523712,1,0.0,"(0.641, 36.8]"
R_21125024,1,0.0,"(0.641, 36.8]"
R_29849956,2,0.0,"(0.641, 36.8]"
R_93131028,1,0.0,"(0.641, 36.8]"
R_1451352,2,0.0,"(0.641, 36.8]"
R_18469325,1,0.0,"(0.641, 36.8]"
R_5569059,2,0.0,"(0.641, 36.8]"
R_29094022,1,0.0,"(0.641, 36.8]"
R_39720886,1,0.0,"(0.641, 36.8]"
R_93163868,1,0.0,"(0.641, 36.8]"
R_462329984,13,0.0641025641025641,"(0.641, 36.8]"
R_69681666,1,0.0,"(0.641, 36.8]"
R_140656334,1,0.0,"(0.641, 36.8]"
R_19330466,3,0.0,"(0.641, 36.8]"
R_654473883,1,0.0,"(0.641, 36.8]"
R_143436277,3,0.0,"(0.641, 36.8]"
R_35197979,2,1.0,"(0.641, 36.8]"
R_610371272,1,0.0,"(0.641, 36.8]"
R_574877651,1,0.0,"(0.641, 36.8]"
R_51403967,1,0.0,"(0.641, 36.8]"
R_333356226,1,0.0,"(0.641, 36.8]"
R_213947642,2,1.0,"(0.641, 36.8]"
R_49827098,1,0.0,"(0.641, 36.8]"
R_634047220,1,0.0,"(0.641, 36.8]"
R_66781547,1,0.0,"(0.641, 36.8]"
R_613654122,1,0.0,"(0.641, 36.8]"
R_341497177,1,0.0,"(0.641, 36.8]"
R_9465623,1,0.0,"(0.641, 36.8]"
R_62900174,1,0.0,"(0.641, 36.8]"
R_227465592,1,0.0,"(0.641, 36.8]"
R_560182652,1,0.0,"(0.641, 36.8]"
R_709619049,1,0.0,"(0.641, 36.8]"
R_202483348,2,1.0,"(0.641, 36.8]"
R_476065101,1,0.0,"(0.641, 36.8]"
R_608906465,2,1.0,"(0.641, 36.8]"
R_23061798,2,1.0,"(0.641, 36.8]"
R_9454675,2,1.0,"(0.641, 36.8]"
R_140034345,1,0.0,"(0.641, 36.8]"
R_3287453,1,0.0,"(0.641, 36.8]"
R_101807531,1,0.0,"(0.641, 36.8]"
R_586785918,1,0.0,"(0.641, 36.8]"
R_319035161,1,0.0,"(0.641, 36.8]"
R_36835663,1,0.0,"(0.641, 36.8]"
R_365005377,1,0.0,"(0.641, 36.8]"
R_596533485,1,0.0,"(0.641, 36.8]"
R_155379486,1,0.0,"(0.641, 36.8]"
R_720760454,1,0.0,"(0.641, 36.8]"
R_681989124,1,0.0,"(0.641, 36.8]"
R_607247018,1,0.0,"(0.641, 36.8]"
R_696816187,1,0.0,"(0.641, 36.8]"
R_683498897,1,0.0,"(0.641, 36.8]"
R_174204333,2,0.0,"(0.641, 36.8]"
R_461875582,1,0.0,"(0.641, 36.8]"
R_677831399,1,0.0,"(0.641, 36.8]"
R_483185939,1,0.0,"(0.641, 36.8]"
R_663194535,1,0.0,"(0.641, 36.8]"
R_672058186,1,0.0,"(0.641, 36.8]"
R_560456116,1,0.0,"(0.641, 36.8]"
R_28905625,1,0.0,"(0.641, 36.8]"
R_688490223,1,0.0,"(0.641, 36.8]"
R_663105342,1,0.0,"(0.641, 36.8]"
R_304242794,1,0.0,"(0.641, 36.8]"
R_210716005,7,0.0,"(0.641, 36.8]"
R_26521129,1,0.0,"(0.641, 36.8]"
R_300752838,2,0.0,"(0.641, 36.8]"
R_259777710,1,0.0,"(0.641, 36.8]"
R_453540240,1,0.0,"(0.641, 36.8]"
R_196253599,1,0.0,"(0.641, 36.8]"
R_416315721,1,0.0,"(0.641, 36.8]"
R_148698815,1,0.0,"(0.641, 36.8]"
R_571945396,1,0.0,"(0.641, 36.8]"
R_731291060,1,0.0,"(0.641, 36.8]"
R_446687759,1,0.0,"(0.641, 36.8]"
R_256328151,1,0.0,"(0.641, 36.8]"
R_607575610,1,0.0,"(0.641, 36.8]"
R_130727736,1,0.0,"(0.641, 36.8]"
R_342551701,1,0.0,"(0.641, 36.8]"
R_374544800,1,0.0,"(0.641, 36.8]"
R_436466520,1,0.0,"(0.641, 36.8]"
R_426543151,1,0.0,"(0.641, 36.8]"
R_221584272,1,0.0,"(0.641, 36.8]"
R_663234593,1,0.0,"(0.641, 36.8]"
R_90506918,2,0.0,"(0.641, 36.8]"
R_28782747,1,0.0,"(0.641, 36.8]"
R_631063572,1,0.0,"(0.641, 36.8]"
R_669620183,1,0.0,"(0.641, 36.8]"
R_645987171,1,0.0,"(0.641, 36.8]"
R_536198098,1,0.0,"(0.641, 36.8]"
R_670568984,1,0.0,"(0.641, 36.8]"
R_620191422,1,0.0,"(0.641, 36.8]"
R_707178563,1,0.0,"(0.641, 36.8]"
R_30272,1,0.0,"(0.641, 36.8]"
R_701342178,1,0.0,"(0.641, 36.8]"
R_218025521,1,0.0,"(0.641, 36.8]"
R_715591737,1,0.0,"(0.641, 36.8]"
R_5909706,2,0.0,"(0.641, 36.8]"
R_255071936,1,0.0,"(0.641, 36.8]"
R_536026761,1,0.0,"(0.641, 36.8]"
R_625202272,1,0.0,"(0.641, 36.8]"
R_577759670,1,0.0,"(0.641, 36.8]"
R_627700110,1,0.0,"(0.641, 36.8]"
R_3211618,2,0.0,"(0.641, 36.8]"
R_257130655,1,0.0,"(0.641, 36.8]"
R_603826598,1,0.0,"(0.641, 36.8]"
R_327528642,1,0.0,"(0.641, 36.8]"
R_223420284,1,0.0,"(0.641, 36.8]"
R_621980566,1,0.0,"(0.641, 36.8]"
R_26255337,2,0.0,"(0.641, 36.8]"
R_653441796,1,0.0,"(0.641, 36.8]"
R_22684655,4,0.0,"(0.641, 36.8]"
R_650194867,1,0.0,"(0.641, 36.8]"
R_561964390,2,1.0,"(0.641, 36.8]"
R_584946477,2,0.0,"(0.641, 36.8]"
R_629281021,1,0.0,"(0.641, 36.8]"
R_509532500,1,0.0,"(0.641, 36.8]"
R_587870995,1,0.0,"(0.641, 36.8]"
R_41767943,1,0.0,"(0.641, 36.8]"
R_3342055,1,0.0,"(0.641, 36.8]"
R_616555895,1,0.0,"(0.641, 36.8]"
R_663230755,1,0.0,"(0.641, 36.8]"
R_696834384,1,0.0,"(0.641, 36.8]"
R_704991199,1,0.0,"(0.641, 36.8]"
R_42728217,1,0.0,"(0.641, 36.8]"
R_602616394,1,0.0,"(0.641, 36.8]"
R_211340922,1,0.0,"(0.641, 36.8]"
R_510183901,1,0.0,"(0.641, 36.8]"
R_634860610,1,0.0,"(0.641, 36.8]"
R_208795891,1,0.0,"(0.641, 36.8]"
R_302298095,1,0.0,"(0.641, 36.8]"
R_55626935,2,0.0,"(0.641, 36.8]"
R_708558420,1,0.0,"(0.641, 36.8]"
R_721120511,1,0.0,"(0.641, 36.8]"
R_167596974,1,0.0,"(0.641, 36.8]"
R_286301447,2,0.0,"(0.641, 36.8]"
R_203150729,1,0.0,"(0.641, 36.8]"
R_476322310,1,0.0,"(0.641, 36.8]"
R_603996125,1,0.0,"(0.641, 36.8]"
R_627720881,2,0.0,"(0.641, 36.8]"
R_37445421,1,0.0,"(0.641, 36.8]"
R_611216458,1,0.0,"(0.641, 36.8]"
R_240543078,1,0.0,"(0.641, 36.8]"
R_520804429,1,0.0,"(0.641, 36.8]"
R_118649335,1,0.0,"(0.641, 36.8]"
R_37346186,2,0.0,"(0.641, 36.8]"
R_559429813,1,0.0,"(0.641, 36.8]"
R_271357052,1,0.0,"(0.641, 36.8]"
R_368257515,1,0.0,"(0.641, 36.8]"
R_367869181,1,0.0,"(0.641, 36.8]"
R_39285768,1,0.0,"(0.641, 36.8]"
R_51574639,1,0.0,"(0.641, 36.8]"
R_643069380,1,0.0,"(0.641, 36.8]"
R_637940116,1,0.0,"(0.641, 36.8]"
R_587559548,1,0.0,"(0.641, 36.8]"
R_698476716,1,0.0,"(0.641, 36.8]"
R_1644196,1,0.0,"(0.641, 36.8]"
R_217067290,1,0.0,"(0.641, 36.8]"
R_623982709,1,0.0,"(0.641, 36.8]"
R_701554958,1,0.0,"(0.641, 36.8]"
R_478886268,1,0.0,"(0.641, 36.8]"
R_694616566,1,0.0,"(0.641, 36.8]"
R_395733062,1,0.0,"(0.641, 36.8]"
R_109401999,1,0.0,"(0.641, 36.8]"
R_78670698,1,0.0,"(0.641, 36.8]"
R_590447108,1,0.0,"(0.641, 36.8]"
R_10302694,1,0.0,"(0.641, 36.8]"
R_663235757,1,0.0,"(0.641, 36.8]"
R_68312233,3,0.0,"(0.641, 36.8]"
R_724158871,1,0.0,"(0.641, 36.8]"
R_226724438,1,0.0,"(0.641, 36.8]"
R_580859914,1,0.0,"(0.641, 36.8]"
R_194645305,1,0.0,"(0.641, 36.8]"
R_434434408,1,0.0,"(0.641, 36.8]"
R_328697653,1,0.0,"(0.641, 36.8]"
R_48578152,1,0.0,"(0.641, 36.8]"
R_525304261,1,0.0,"(0.641, 36.8]"
R_620026838,1,0.0,"(0.641, 36.8]"
R_107914493,1,0.0,"(0.641, 36.8]"
R_519882617,1,0.0,"(0.641, 36.8]"
R_14812631,1,0.0,"(0.641, 36.8]"
R_697733031,1,0.0,"(0.641, 36.8]"
R_29329884,1,0.0,"(0.641, 36.8]"
R_255592249,1,0.0,"(0.641, 36.8]"
R_663142926,1,0.0,"(0.641, 36.8]"
R_302982238,1,0.0,"(0.641, 36.8]"
R_603165870,1,0.0,"(0.641, 36.8]"
R_76301022,1,0.0,"(0.641, 36.8]"
R_86504302,1,0.0,"(0.641, 36.8]"
R_518533087,1,0.0,"(0.641, 36.8]"
R_256942539,1,0.0,"(0.641, 36.8]"
R_214215524,1,0.0,"(0.641, 36.8]"
R_596082836,1,0.0,"(0.641, 36.8]"
R_616517173,1,0.0,"(0.641, 36.8]"
R_642179302,1,0.0,"(0.641, 36.8]"
R_679373403,1,0.0,"(0.641, 36.8]"
R_20031333,1,0.0,"(0.641, 36.8]"
R_561383674,1,0.0,"(0.641, 36.8]"
R_1099265,2,0.0,"(0.641, 36.8]"
R_608264685,1,0.0,"(0.641, 36.8]"
R_225419211,1,0.0,"(0.641, 36.8]"
R_41175020,1,0.0,"(0.641, 36.8]"
R_684383578,1,0.0,"(0.641, 36.8]"
R_535581439,1,0.0,"(0.641, 36.8]"
R_603713540,1,0.0,"(0.641, 36.8]"
R_648763520,1,0.0,"(0.641, 36.8]"
R_281870638,1,0.0,"(0.641, 36.8]"
R_41349039,39,0.016194331983805668,"(36.8, 72.6]"
R_676256169,1,0.0,"(0.641, 36.8]"
R_175100306,1,0.0,"(0.641, 36.8]"
R_614690658,1,0.0,"(0.641, 36.8]"
R_121086193,1,0.0,"(0.641, 36.8]"
R_296678196,1,0.0,"(0.641, 36.8]"
R_450019595,1,0.0,"(0.641, 36.8]"
R_26210598,1,0.0,"(0.641, 36.8]"
R_71253874,1,0.0,"(0.641, 36.8]"
R_18893367,1,0.0,"(0.641, 36.8]"
R_239781275,1,0.0,"(0.641, 36.8]"
R_205564111,5,0.0,"(0.641, 36.8]"
R_5801666,1,0.0,"(0.641, 36.8]"
R_322322404,1,0.0,"(0.641, 36.8]"
R_124657854,1,0.0,"(0.641, 36.8]"
R_6892935,1,0.0,"(0.641, 36.8]"
R_3544424,1,0.0,"(0.641, 36.8]"
R_50107469,1,0.0,"(0.641, 36.8]"
R_348845583,1,0.0,"(0.641, 36.8]"
R_113918130,1,0.0,"(0.641, 36.8]"
R_325329322,1,0.0,"(0.641, 36.8]"
R_3470471,1,0.0,"(0.641, 36.8]"
R_112504288,1,0.0,"(0.641, 36.8]"
R_679662,1,0.0,"(0.641, 36.8]"
R_6093316,4,0.0,"(0.641, 36.8]"
R_51219324,1,0.0,"(0.641, 36.8]"
R_675647299,1,0.0,"(0.641, 36.8]"
R_381500711,1,0.0,"(0.641, 36.8]"
R_638591290,1,0.0,"(0.641, 36.8]"
R_560114031,1,0.0,"(0.641, 36.8]"
R_80425943,1,0.0,"(0.641, 36.8]"
R_454528656,1,0.0,"(0.641, 36.8]"
R_724187502,1,0.0,"(0.641, 36.8]"
R_569649085,1,0.0,"(0.641, 36.8]"
R_299907256,1,0.0,"(0.641, 36.8]"
R_291308731,1,0.0,"(0.641, 36.8]"
R_51205788,1,0.0,"(0.641, 36.8]"
R_532337965,1,0.0,"(0.641, 36.8]"
R_227805015,1,0.0,"(0.641, 36.8]"
R_642967703,1,0.0,"(0.641, 36.8]"
R_547991185,1,0.0,"(0.641, 36.8]"
R_55760054,1,0.0,"(0.641, 36.8]"
R_669129391,1,0.0,"(0.641, 36.8]"
R_192958794,2,0.0,"(0.641, 36.8]"
R_506592925,1,0.0,"(0.641, 36.8]"
R_668597066,1,0.0,"(0.641, 36.8]"
R_92313258,1,0.0,"(0.641, 36.8]"
R_347171555,1,0.0,"(0.641, 36.8]"
R_58184885,1,0.0,"(0.641, 36.8]"
R_696936357,1,0.0,"(0.641, 36.8]"
R_476825711,1,0.0,"(0.641, 36.8]"
R_24993138,1,0.0,"(0.641, 36.8]"
R_200346067,1,0.0,"(0.641, 36.8]"
R_620277202,1,0.0,"(0.641, 36.8]"
R_487932215,1,0.0,"(0.641, 36.8]"
R_103115020,1,0.0,"(0.641, 36.8]"
R_587564108,1,0.0,"(0.641, 36.8]"
R_291960479,1,0.0,"(0.641, 36.8]"
R_103530053,1,0.0,"(0.641, 36.8]"
R_4946406,1,0.0,"(0.641, 36.8]"
R_572094413,1,0.0,"(0.641, 36.8]"
R_673810984,1,0.0,"(0.641, 36.8]"
R_687026542,1,0.0,"(0.641, 36.8]"
R_631765176,1,0.0,"(0.641, 36.8]"
R_26785339,1,0.0,"(0.641, 36.8]"
R_80910170,1,0.0,"(0.641, 36.8]"
R_375265367,1,0.0,"(0.641, 36.8]"
R_269177629,1,0.0,"(0.641, 36.8]"
R_175425051,1,0.0,"(0.641, 36.8]"
R_19794451,1,0.0,"(0.641, 36.8]"
R_52071471,1,0.0,"(0.641, 36.8]"
R_93561151,1,0.0,"(0.641, 36.8]"
R_108883568,1,0.0,"(0.641, 36.8]"
R_23622727,1,0.0,"(0.641, 36.8]"
R_698819480,1,0.0,"(0.641, 36.8]"
R_673540142,1,0.0,"(0.641, 36.8]"
R_526080122,1,0.0,"(0.641, 36.8]"
R_31185891,1,0.0,"(0.641, 36.8]"
R_260452791,1,0.0,"(0.641, 36.8]"
R_594052621,1,0.0,"(0.641, 36.8]"
R_589211245,1,0.0,"(0.641, 36.8]"
R_33994380,1,0.0,"(0.641, 36.8]"
R_66566232,1,0.0,"(0.641, 36.8]"
R_239253118,1,0.0,"(0.641, 36.8]"
R_538654002,1,0.0,"(0.641, 36.8]"
R_623378572,1,0.0,"(0.641, 36.8]"
R_156968527,1,0.0,"(0.641, 36.8]"
R_107708884,1,0.0,"(0.641, 36.8]"
R_12711522,1,0.0,"(0.641, 36.8]"
R_626103823,1,0.0,"(0.641, 36.8]"
R_361767999,1,0.0,"(0.641, 36.8]"
R_348845617,1,0.0,"(0.641, 36.8]"
R_78460122,1,0.0,"(0.641, 36.8]"
R_180687624,3,0.0,"(0.641, 36.8]"
R_645200728,1,0.0,"(0.641, 36.8]"
R_228925870,1,0.0,"(0.641, 36.8]"
R_530730261,1,0.0,"(0.641, 36.8]"
R_237523442,1,0.0,"(0.641, 36.8]"
R_310873272,1,0.0,"(0.641, 36.8]"
R_146285827,1,0.0,"(0.641, 36.8]"
R_31772468,1,0.0,"(0.641, 36.8]"
R_599890488,1,0.0,"(0.641, 36.8]"
R_416141899,1,0.0,"(0.641, 36.8]"
R_548823065,1,0.0,"(0.641, 36.8]"
R_287010125,1,0.0,"(0.641, 36.8]"
R_815644,1,0.0,"(0.641, 36.8]"
R_39398382,1,0.0,"(0.641, 36.8]"
R_544996776,1,0.0,"(0.641, 36.8]"
R_428744086,1,0.0,"(0.641, 36.8]"
R_183247201,1,0.0,"(0.641, 36.8]"
R_619905460,1,0.0,"(0.641, 36.8]"
R_112219764,1,0.0,"(0.641, 36.8]"
R_99454887,1,0.0,"(0.641, 36.8]"
R_747698,1,0.0,"(0.641, 36.8]"
R_325329172,1,0.0,"(0.641, 36.8]"
R_41881575,1,0.0,"(0.641, 36.8]"
R_483662796,1,0.0,"(0.641, 36.8]"
R_129648001,1,0.0,"(0.641, 36.8]"
R_66944590,1,0.0,"(0.641, 36.8]"
R_4268140,1,0.0,"(0.641, 36.8]"
R_98315735,1,0.0,"(0.641, 36.8]"
R_325329184,1,0.0,"(0.641, 36.8]"
R_72474275,1,0.0,"(0.641, 36.8]"
R_325329294,1,0.0,"(0.641, 36.8]"
R_325329228,1,0.0,"(0.641, 36.8]"
R_46504130,1,0.0,"(0.641, 36.8]"
R_105711679,2,0.0,"(0.641, 36.8]"
R_579853319,1,0.0,"(0.641, 36.8]"
R_86868560,43,0.0,"(36.8, 72.6]"
R_91851641,1,0.0,"(0.641, 36.8]"
R_605161457,1,0.0,"(0.641, 36.8]"
R_123475536,1,0.0,"(0.641, 36.8]"
R_544719261,1,0.0,"(0.641, 36.8]"
R_267410733,1,0.0,"(0.641, 36.8]"
R_91851655,1,0.0,"(0.641, 36.8]"
R_70365100,1,0.0,"(0.641, 36.8]"
R_59771425,1,0.0,"(0.641, 36.8]"
R_342006158,1,0.0,"(0.641, 36.8]"
R_632024581,1,0.0,"(0.641, 36.8]"
R_110020935,1,0.0,"(0.641, 36.8]"
R_14447732,1,0.0,"(0.641, 36.8]"
R_251312202,1,0.0,"(0.641, 36.8]"
R_196650278,1,0.0,"(0.641, 36.8]"
R_350416584,1,0.0,"(0.641, 36.8]"
R_206372614,1,0.0,"(0.641, 36.8]"
R_153694833,1,0.0,"(0.641, 36.8]"
R_294129886,1,0.0,"(0.641, 36.8]"
R_453154263,1,0.0,"(0.641, 36.8]"
R_144952955,1,0.0,"(0.641, 36.8]"
R_324647622,1,0.0,"(0.641, 36.8]"
R_124409889,1,0.0,"(0.641, 36.8]"
R_157629873,1,0.0,"(0.641, 36.8]"
R_120894,1,0.0,"(0.641, 36.8]"
R_123518148,1,0.0,"(0.641, 36.8]"
R_398251321,1,0.0,"(0.641, 36.8]"
R_426986055,1,0.0,"(0.641, 36.8]"
R_374765810,1,0.0,"(0.641, 36.8]"
R_555039849,1,0.0,"(0.641, 36.8]"
R_611464972,1,0.0,"(0.641, 36.8]"
R_9090933,1,0.0,"(0.641, 36.8]"
R_23368445,1,0.0,"(0.641, 36.8]"
R_1062572,2,0.0,"(0.641, 36.8]"
R_250552313,1,0.0,"(0.641, 36.8]"
R_31290528,1,0.0,"(0.641, 36.8]"
R_1917262,22,0.004329004329004329,"(0.641, 36.8]"
R_4044891,1,0.0,"(0.641, 36.8]"
R_274753366,1,0.0,"(0.641, 36.8]"
R_665040867,1,0.0,"(0.641, 36.8]"
R_40667593,1,0.0,"(0.641, 36.8]"
R_4084908,1,0.0,"(0.641, 36.8]"
R_235075339,1,0.0,"(0.641, 36.8]"
R_8485842,1,0.0,"(0.641, 36.8]"
R_32786829,1,0.0,"(0.641, 36.8]"
R_713582315,1,0.0,"(0.641, 36.8]"
R_108187130,1,0.0,"(0.641, 36.8]"
R_456938055,1,0.0,"(0.641, 36.8]"
R_52670913,1,0.0,"(0.641, 36.8]"
R_379969359,1,0.0,"(0.641, 36.8]"
R_327705279,1,0.0,"(0.641, 36.8]"
R_295774370,1,0.0,"(0.641, 36.8]"
R_1357796,2,1.0,"(0.641, 36.8]"
R_204593825,1,0.0,"(0.641, 36.8]"
R_911980,79,0.0,"(72.6, 108.4]"
R_297347284,1,0.0,"(0.641, 36.8]"
R_355197173,1,0.0,"(0.641, 36.8]"
R_463247491,1,0.0,"(0.641, 36.8]"
R_62576980,1,0.0,"(0.641, 36.8]"
R_189012294,1,0.0,"(0.641, 36.8]"
R_8535507,1,0.0,"(0.641, 36.8]"
R_396684289,1,0.0,"(0.641, 36.8]"
R_592872331,1,0.0,"(0.641, 36.8]"
R_466488991,1,0.0,"(0.641, 36.8]"
R_44667904,1,0.0,"(0.641, 36.8]"
R_299276319,1,0.0,"(0.641, 36.8]"
R_388268970,1,0.0,"(0.641, 36.8]"
R_661747182,1,0.0,"(0.641, 36.8]"
R_14115755,1,0.0,"(0.641, 36.8]"
R_221437306,1,0.0,"(0.641, 36.8]"
R_213449445,1,0.0,"(0.641, 36.8]"
R_113455762,1,0.0,"(0.641, 36.8]"
R_660700290,1,0.0,"(0.641, 36.8]"
R_42680391,1,0.0,"(0.641, 36.8]"
R_40306512,1,0.0,"(0.641, 36.8]"
R_122782022,1,0.0,"(0.641, 36.8]"
R_204727434,1,0.0,"(0.641, 36.8]"
R_431885704,1,0.0,"(0.641, 36.8]"
R_100728550,1,0.0,"(0.641, 36.8]"
R_125366028,1,0.0,"(0.641, 36.8]"
R_500820281,1,0.0,"(0.641, 36.8]"
R_338025227,1,0.0,"(0.641, 36.8]"
R_2915576,1,0.0,"(0.641, 36.8]"
R_431388952,1,0.0,"(0.641, 36.8]"
R_63227584,1,0.0,"(0.641, 36.8]"
R_28226810,1,0.0,"(0.641, 36.8]"
R_14389056,1,0.0,"(0.641, 36.8]"
R_34083887,1,0.0,"(0.641, 36.8]"
R_506590393,1,0.0,"(0.641, 36.8]"
R_86329034,1,0.0,"(0.641, 36.8]"
R_57198920,1,0.0,"(0.641, 36.8]"
R_19485249,1,0.0,"(0.641, 36.8]"
R_215875945,1,0.0,"(0.641, 36.8]"
R_656819196,1,0.0,"(0.641, 36.8]"
R_34391331,1,0.0,"(0.641, 36.8]"
R_106016020,1,0.0,"(0.641, 36.8]"
R_46347857,1,0.0,"(0.641, 36.8]"
R_118764574,1,0.0,"(0.641, 36.8]"
